hash_type,hash_value,dataset,image_count,sample_paths,sample_image_ids
average_hash,183e7fffff7f7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057990.jpg;assets\bcn_20000_data\ISIC_0067979.jpg,ISIC_0057990;ISIC_0067979
average_hash,187c7e7e7e7e3c00,BCN20000,8,assets\bcn_20000_data\ISIC_0055709.jpg;assets\bcn_20000_data\ISIC_0060406.jpg;assets\bcn_20000_data\ISIC_0060416.jpg;assets\bcn_20000_data\ISIC_0065079.jpg;assets\bcn_20000_data\ISIC_0066176.jpg;assets\bcn_20000_data\ISIC_0068066.jpg;assets\bcn_20000_data\ISIC_0070348.jpg;assets\bcn_20000_data\ISIC_0071477.jpg,ISIC_0055709;ISIC_0060406;ISIC_0060416;ISIC_0065079;ISIC_0066176;ISIC_0068066;ISIC_0070348;ISIC_0071477
average_hash,187c7e7e7e7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0057518.jpg;assets\bcn_20000_data\ISIC_0068880.jpg,ISIC_0057518;ISIC_0068880
average_hash,187c7e7fff7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0058306.jpg;assets\bcn_20000_data\ISIC_0072098.jpg,ISIC_0058306;ISIC_0072098
average_hash,187c7ee6e67e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0053599.jpg;assets\bcn_20000_data\ISIC_0055321.jpg,ISIC_0053599;ISIC_0055321
average_hash,187c7eee7e7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0063035.jpg;assets\bcn_20000_data\ISIC_0067661.jpg,ISIC_0063035;ISIC_0067661
average_hash,187c7eeefe7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0064126.jpg;assets\bcn_20000_data\ISIC_0064857.jpg,ISIC_0064126;ISIC_0064857
average_hash,187c7ef7f67e7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0070118.jpg;assets\bcn_20000_data\ISIC_0070881.jpg,ISIC_0070118;ISIC_0070881
average_hash,187c7ef7f7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057570.jpg;assets\bcn_20000_data\ISIC_0063362.jpg,ISIC_0057570;ISIC_0063362
average_hash,187c7efe7e7e3c00,BCN20000,13,assets\bcn_20000_data\ISIC_0053506.jpg;assets\bcn_20000_data\ISIC_0053977.jpg;assets\bcn_20000_data\ISIC_0055040.jpg;assets\bcn_20000_data\ISIC_0060353.jpg;assets\bcn_20000_data\ISIC_0060453.jpg;assets\bcn_20000_data\ISIC_0064184.jpg;assets\bcn_20000_data\ISIC_0065778.jpg;assets\bcn_20000_data\ISIC_0066954.jpg;assets\bcn_20000_data\ISIC_0068353.jpg;assets\bcn_20000_data\ISIC_0071255.jpg,ISIC_0053506;ISIC_0053977;ISIC_0055040;ISIC_0060353;ISIC_0060453;ISIC_0064184;ISIC_0065778;ISIC_0066954;ISIC_0068353;ISIC_0071255
average_hash,187c7efefe7e3800,BCN20000,2,assets\bcn_20000_data\ISIC_0060322.jpg;assets\bcn_20000_data\ISIC_0070459.jpg,ISIC_0060322;ISIC_0070459
average_hash,187c7efefe7e3c00,BCN20000,14,assets\bcn_20000_data\ISIC_0053767.jpg;assets\bcn_20000_data\ISIC_0054179.jpg;assets\bcn_20000_data\ISIC_0056785.jpg;assets\bcn_20000_data\ISIC_0057431.jpg;assets\bcn_20000_data\ISIC_0058692.jpg;assets\bcn_20000_data\ISIC_0058866.jpg;assets\bcn_20000_data\ISIC_0060971.jpg;assets\bcn_20000_data\ISIC_0064330.jpg;assets\bcn_20000_data\ISIC_0066537.jpg;assets\bcn_20000_data\ISIC_0067072.jpg,ISIC_0053767;ISIC_0054179;ISIC_0056785;ISIC_0057431;ISIC_0058692;ISIC_0058866;ISIC_0060971;ISIC_0064330;ISIC_0066537;ISIC_0067072
average_hash,187c7efefe7e3c18,BCN20000,2,assets\bcn_20000_data\ISIC_0068821.jpg;assets\bcn_20000_data\ISIC_0069737.jpg,ISIC_0068821;ISIC_0069737
average_hash,187c7efefe7e7c10,BCN20000,7,assets\bcn_20000_data\ISIC_0054490.jpg;assets\bcn_20000_data\ISIC_0058491.jpg;assets\bcn_20000_data\ISIC_0060765.jpg;assets\bcn_20000_data\ISIC_0064720.jpg;assets\bcn_20000_data\ISIC_0066786.jpg;assets\bcn_20000_data\ISIC_0066890.jpg;assets\bcn_20000_data\ISIC_0072952.jpg,ISIC_0054490;ISIC_0058491;ISIC_0060765;ISIC_0064720;ISIC_0066786;ISIC_0066890;ISIC_0072952
average_hash,187c7efefe7e7c18,BCN20000,9,assets\bcn_20000_data\ISIC_0060755.jpg;assets\bcn_20000_data\ISIC_0062052.jpg;assets\bcn_20000_data\ISIC_0063167.jpg;assets\bcn_20000_data\ISIC_0063210.jpg;assets\bcn_20000_data\ISIC_0064175.jpg;assets\bcn_20000_data\ISIC_0068177.jpg;assets\bcn_20000_data\ISIC_0070175.jpg;assets\bcn_20000_data\ISIC_0071209.jpg;assets\bcn_20000_data\ISIC_0072364.jpg,ISIC_0060755;ISIC_0062052;ISIC_0063167;ISIC_0063210;ISIC_0064175;ISIC_0068177;ISIC_0070175;ISIC_0071209;ISIC_0072364
average_hash,187c7efefe7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0056135.jpg;assets\bcn_20000_data\ISIC_0058890.jpg,ISIC_0056135;ISIC_0058890
average_hash,187c7efefe7e7e1c,BCN20000,2,assets\bcn_20000_data\ISIC_0059146.jpg;assets\bcn_20000_data\ISIC_0067664.jpg,ISIC_0059146;ISIC_0067664
average_hash,187c7efefefe7c38,BCN20000,2,assets\bcn_20000_data\ISIC_0067920.jpg;assets\bcn_20000_data\ISIC_0070222.jpg,ISIC_0067920;ISIC_0070222
average_hash,187c7efefefe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0053866.jpg;assets\bcn_20000_data\ISIC_0061113.jpg;assets\bcn_20000_data\ISIC_0071626.jpg,ISIC_0053866;ISIC_0061113;ISIC_0071626
average_hash,187c7eff7f7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0067799.jpg;assets\bcn_20000_data\ISIC_0071186.jpg,ISIC_0067799;ISIC_0071186
average_hash,187c7effef7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0064604.jpg;assets\bcn_20000_data\ISIC_0070741.jpg,ISIC_0064604;ISIC_0070741
average_hash,187c7effeffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0056800.jpg;assets\bcn_20000_data\ISIC_0064407.jpg,ISIC_0056800;ISIC_0064407
average_hash,187c7efff7fe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0058536.jpg;assets\bcn_20000_data\ISIC_0063934.jpg;assets\bcn_20000_data\ISIC_0072438.jpg,ISIC_0058536;ISIC_0063934;ISIC_0072438
average_hash,187c7effff7e7c18,BCN20000,7,assets\bcn_20000_data\ISIC_0054877.jpg;assets\bcn_20000_data\ISIC_0055497.jpg;assets\bcn_20000_data\ISIC_0057270.jpg;assets\bcn_20000_data\ISIC_0057298.jpg;assets\bcn_20000_data\ISIC_0064456.jpg;assets\bcn_20000_data\ISIC_0064642.jpg;assets\bcn_20000_data\ISIC_0067800.jpg,ISIC_0054877;ISIC_0055497;ISIC_0057270;ISIC_0057298;ISIC_0064456;ISIC_0064642;ISIC_0067800
average_hash,187c7effff7e7e18,BCN20000,3,assets\bcn_20000_data\ISIC_0056411.jpg;assets\bcn_20000_data\ISIC_0057987.jpg;assets\bcn_20000_data\ISIC_0071314.jpg,ISIC_0056411;ISIC_0057987;ISIC_0071314
average_hash,187c7effff7e7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0055972.jpg;assets\bcn_20000_data\ISIC_0056451.jpg;assets\bcn_20000_data\ISIC_0071653.jpg,ISIC_0055972;ISIC_0056451;ISIC_0071653
average_hash,187c7effff7e7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0058254.jpg;assets\bcn_20000_data\ISIC_0065291.jpg;assets\bcn_20000_data\ISIC_0071679.jpg,ISIC_0058254;ISIC_0065291;ISIC_0071679
average_hash,187c7efffffe7e1c,BCN20000,2,assets\bcn_20000_data\ISIC_0066340.jpg;assets\bcn_20000_data\ISIC_0069972.jpg,ISIC_0066340;ISIC_0069972
average_hash,187c7efffffe7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0055898.jpg;assets\bcn_20000_data\ISIC_0061154.jpg;assets\bcn_20000_data\ISIC_0071083.jpg,ISIC_0055898;ISIC_0061154;ISIC_0071083
average_hash,187c7efffffe7e3c,BCN20000,14,assets\bcn_20000_data\ISIC_0054288.jpg;assets\bcn_20000_data\ISIC_0055852.jpg;assets\bcn_20000_data\ISIC_0057361.jpg;assets\bcn_20000_data\ISIC_0057455.jpg;assets\bcn_20000_data\ISIC_0060791.jpg;assets\bcn_20000_data\ISIC_0061135.jpg;assets\bcn_20000_data\ISIC_0063560.jpg;assets\bcn_20000_data\ISIC_0064162.jpg;assets\bcn_20000_data\ISIC_0065052.jpg;assets\bcn_20000_data\ISIC_0065172.jpg,ISIC_0054288;ISIC_0055852;ISIC_0057361;ISIC_0057455;ISIC_0060791;ISIC_0061135;ISIC_0063560;ISIC_0064162;ISIC_0065052;ISIC_0065172
average_hash,187c7effffff7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0058578.jpg;assets\bcn_20000_data\ISIC_0068334.jpg,ISIC_0058578;ISIC_0068334
average_hash,187cfee7fffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0055362.jpg;assets\bcn_20000_data\ISIC_0057857.jpg,ISIC_0055362;ISIC_0057857
average_hash,187cfeefeffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0066292.jpg;assets\bcn_20000_data\ISIC_0071381.jpg,ISIC_0066292;ISIC_0071381
average_hash,187cfef7effe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054130.jpg;assets\bcn_20000_data\ISIC_0069227.jpg,ISIC_0054130;ISIC_0069227
average_hash,187cfefeeefe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0055290.jpg;assets\bcn_20000_data\ISIC_0068741.jpg,ISIC_0055290;ISIC_0068741
average_hash,187cfefefe7e7c00,BCN20000,3,assets\bcn_20000_data\ISIC_0057051.jpg;assets\bcn_20000_data\ISIC_0066220.jpg;assets\bcn_20000_data\ISIC_0067561.jpg,ISIC_0057051;ISIC_0066220;ISIC_0067561
average_hash,187cfefefefe7c18,BCN20000,5,assets\bcn_20000_data\ISIC_0056297.jpg;assets\bcn_20000_data\ISIC_0056653.jpg;assets\bcn_20000_data\ISIC_0064900.jpg;assets\bcn_20000_data\ISIC_0072683.jpg;assets\bcn_20000_data\ISIC_0073095.jpg,ISIC_0056297;ISIC_0056653;ISIC_0064900;ISIC_0072683;ISIC_0073095
average_hash,187cfefefefe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0056421.jpg;assets\bcn_20000_data\ISIC_0062964.jpg,ISIC_0056421;ISIC_0062964
average_hash,187cfefefefe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0053903.jpg;assets\bcn_20000_data\ISIC_0058405.jpg;assets\bcn_20000_data\ISIC_0064876.jpg,ISIC_0053903;ISIC_0058405;ISIC_0064876
average_hash,187cfefefffe7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0054829.jpg;assets\bcn_20000_data\ISIC_0058188.jpg;assets\bcn_20000_data\ISIC_0064519.jpg,ISIC_0054829;ISIC_0058188;ISIC_0064519
average_hash,187cfefefffe7e3c,BCN20000,5,assets\bcn_20000_data\ISIC_0054295.jpg;assets\bcn_20000_data\ISIC_0057424.jpg;assets\bcn_20000_data\ISIC_0062224.jpg;assets\bcn_20000_data\ISIC_0062448.jpg;assets\bcn_20000_data\ISIC_0064543.jpg,ISIC_0054295;ISIC_0057424;ISIC_0062224;ISIC_0062448;ISIC_0064543
average_hash,187cfefffffe7e38,BCN20000,4,assets\bcn_20000_data\ISIC_0058202.jpg;assets\bcn_20000_data\ISIC_0059271.jpg;assets\bcn_20000_data\ISIC_0071496.jpg;assets\bcn_20000_data\ISIC_0072639.jpg,ISIC_0058202;ISIC_0059271;ISIC_0071496;ISIC_0072639
average_hash,187cfefffffe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0065885.jpg;assets\bcn_20000_data\ISIC_0070798.jpg;assets\bcn_20000_data\ISIC_0070874.jpg,ISIC_0065885;ISIC_0070798;ISIC_0070874
average_hash,187cfeffffff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0053689.jpg;assets\bcn_20000_data\ISIC_0053906.jpg;assets\bcn_20000_data\ISIC_0054790.jpg,ISIC_0053689;ISIC_0053906;ISIC_0054790
average_hash,187e7e7f7f7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0063809.jpg;assets\bcn_20000_data\ISIC_0064942.jpg,ISIC_0063809;ISIC_0064942
average_hash,187e7e7f7f7f7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0058430.jpg;assets\bcn_20000_data\ISIC_0064917.jpg,ISIC_0058430;ISIC_0064917
average_hash,187e7ebefe7e3c00,BCN20000,2,assets\bcn_20000_data\ISIC_0061121.jpg;assets\bcn_20000_data\ISIC_0062609.jpg,ISIC_0061121;ISIC_0062609
average_hash,187e7ee7e77e7e18,BCN20000,3,assets\bcn_20000_data\ISIC_0060866.jpg;assets\bcn_20000_data\ISIC_0062796.jpg;assets\bcn_20000_data\ISIC_0063733.jpg,ISIC_0060866;ISIC_0062796;ISIC_0063733
average_hash,187e7ee7e7fe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0060772.jpg;assets\bcn_20000_data\ISIC_0064382.jpg,ISIC_0060772;ISIC_0064382
average_hash,187e7ee7e7fe7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0058399.jpg;assets\bcn_20000_data\ISIC_0059062.jpg;assets\bcn_20000_data\ISIC_0060744.jpg;assets\bcn_20000_data\ISIC_0070245.jpg,ISIC_0058399;ISIC_0059062;ISIC_0060744;ISIC_0070245
average_hash,187e7ee7effe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0055354.jpg;assets\bcn_20000_data\ISIC_0067841.jpg,ISIC_0055354;ISIC_0067841
average_hash,187e7ee7fffe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0055955.jpg;assets\bcn_20000_data\ISIC_0062555.jpg,ISIC_0055955;ISIC_0062555
average_hash,187e7ee7fffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054900.jpg;assets\bcn_20000_data\ISIC_0056141.jpg,ISIC_0054900;ISIC_0056141
average_hash,187e7eefefff7e1c,BCN20000,2,assets\bcn_20000_data\ISIC_0055473.jpg;assets\bcn_20000_data\ISIC_0069198.jpg,ISIC_0055473;ISIC_0069198
average_hash,187e7ef7e77e7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057516.jpg;assets\bcn_20000_data\ISIC_0068595.jpg,ISIC_0057516;ISIC_0068595
average_hash,187e7ef7ff7e7c18,BCN20000,2,assets\bcn_20000_data\ISIC_0060946.jpg;assets\bcn_20000_data\ISIC_0067687.jpg,ISIC_0060946;ISIC_0067687
average_hash,187e7ef7ff7e7e18,BCN20000,3,assets\bcn_20000_data\ISIC_0055482.jpg;assets\bcn_20000_data\ISIC_0056818.jpg;assets\bcn_20000_data\ISIC_0069903.jpg,ISIC_0055482;ISIC_0056818;ISIC_0069903
average_hash,187e7ef7ff7e7e1c,BCN20000,2,assets\bcn_20000_data\ISIC_0062131.jpg;assets\bcn_20000_data\ISIC_0066400.jpg,ISIC_0062131;ISIC_0066400
average_hash,187e7effe7fe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0061258.jpg;assets\bcn_20000_data\ISIC_0068131.jpg;assets\bcn_20000_data\ISIC_0069822.jpg,ISIC_0061258;ISIC_0068131;ISIC_0069822
average_hash,187e7effef7e7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0063554.jpg;assets\bcn_20000_data\ISIC_0070456.jpg,ISIC_0063554;ISIC_0070456
average_hash,187e7effeffe7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0058314.jpg;assets\bcn_20000_data\ISIC_0061140.jpg;assets\bcn_20000_data\ISIC_0072008.jpg,ISIC_0058314;ISIC_0061140;ISIC_0072008
average_hash,187e7effeffe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0056468.jpg;assets\bcn_20000_data\ISIC_0065867.jpg;assets\bcn_20000_data\ISIC_0069447.jpg,ISIC_0056468;ISIC_0065867;ISIC_0069447
average_hash,187e7efff7fe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0054657.jpg;assets\bcn_20000_data\ISIC_0061571.jpg,ISIC_0054657;ISIC_0061571
average_hash,187e7efff7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0054518.jpg;assets\bcn_20000_data\ISIC_0062661.jpg,ISIC_0054518;ISIC_0062661
average_hash,187e7effff7e3c00,BCN20000,3,assets\bcn_20000_data\ISIC_0060073.jpg;assets\bcn_20000_data\ISIC_0067863.jpg;assets\bcn_20000_data\ISIC_0072433.jpg,ISIC_0060073;ISIC_0067863;ISIC_0072433
average_hash,187e7effff7e7c10,BCN20000,2,assets\bcn_20000_data\ISIC_0061584.jpg;assets\bcn_20000_data\ISIC_0062845.jpg,ISIC_0061584;ISIC_0062845
average_hash,187e7effff7e7e18,BCN20000,28,assets\bcn_20000_data\ISIC_0056281.jpg;assets\bcn_20000_data\ISIC_0057378.jpg;assets\bcn_20000_data\ISIC_0057535.jpg;assets\bcn_20000_data\ISIC_0057982.jpg;assets\bcn_20000_data\ISIC_0058435.jpg;assets\bcn_20000_data\ISIC_0058486.jpg;assets\bcn_20000_data\ISIC_0058688.jpg;assets\bcn_20000_data\ISIC_0059775.jpg;assets\bcn_20000_data\ISIC_0060306.jpg;assets\bcn_20000_data\ISIC_0060399.jpg,ISIC_0056281;ISIC_0057378;ISIC_0057535;ISIC_0057982;ISIC_0058435;ISIC_0058486;ISIC_0058688;ISIC_0059775;ISIC_0060306;ISIC_0060399
average_hash,187e7effff7e7e1c,BCN20000,6,assets\bcn_20000_data\ISIC_0054072.jpg;assets\bcn_20000_data\ISIC_0059589.jpg;assets\bcn_20000_data\ISIC_0065223.jpg;assets\bcn_20000_data\ISIC_0071302.jpg;assets\bcn_20000_data\ISIC_0072326.jpg;assets\bcn_20000_data\ISIC_0072720.jpg,ISIC_0054072;ISIC_0059589;ISIC_0065223;ISIC_0071302;ISIC_0072326;ISIC_0072720
average_hash,187e7effff7e7e38,BCN20000,7,assets\bcn_20000_data\ISIC_0056319.jpg;assets\bcn_20000_data\ISIC_0060695.jpg;assets\bcn_20000_data\ISIC_0062722.jpg;assets\bcn_20000_data\ISIC_0063754.jpg;assets\bcn_20000_data\ISIC_0064208.jpg;assets\bcn_20000_data\ISIC_0068356.jpg;assets\bcn_20000_data\ISIC_0072775.jpg,ISIC_0056319;ISIC_0060695;ISIC_0062722;ISIC_0063754;ISIC_0064208;ISIC_0068356;ISIC_0072775
average_hash,187e7effff7e7e3c,BCN20000,5,assets\bcn_20000_data\ISIC_0054168.jpg;assets\bcn_20000_data\ISIC_0054933.jpg;assets\bcn_20000_data\ISIC_0068337.jpg;assets\bcn_20000_data\ISIC_0068345.jpg;assets\bcn_20000_data\ISIC_0068823.jpg,ISIC_0054168;ISIC_0054933;ISIC_0068337;ISIC_0068345;ISIC_0068823
average_hash,187e7effff7f7e3c,BCN20000,6,assets\bcn_20000_data\ISIC_0056228.jpg;assets\bcn_20000_data\ISIC_0058460.jpg;assets\bcn_20000_data\ISIC_0059094.jpg;assets\bcn_20000_data\ISIC_0060711.jpg;assets\bcn_20000_data\ISIC_0065703.jpg;assets\bcn_20000_data\ISIC_0072716.jpg,ISIC_0056228;ISIC_0058460;ISIC_0059094;ISIC_0060711;ISIC_0065703;ISIC_0072716
average_hash,187e7efffffe7e18,BCN20000,2,assets\bcn_20000_data\ISIC_0056986.jpg;assets\bcn_20000_data\ISIC_0065826.jpg,ISIC_0056986;ISIC_0065826
average_hash,187e7efffffe7e38,BCN20000,15,assets\bcn_20000_data\ISIC_0056845.jpg;assets\bcn_20000_data\ISIC_0058278.jpg;assets\bcn_20000_data\ISIC_0058388.jpg;assets\bcn_20000_data\ISIC_0059475.jpg;assets\bcn_20000_data\ISIC_0060432.jpg;assets\bcn_20000_data\ISIC_0064787.jpg;assets\bcn_20000_data\ISIC_0065150.jpg;assets\bcn_20000_data\ISIC_0065704.jpg;assets\bcn_20000_data\ISIC_0065900.jpg;assets\bcn_20000_data\ISIC_0066247.jpg,ISIC_0056845;ISIC_0058278;ISIC_0058388;ISIC_0059475;ISIC_0060432;ISIC_0064787;ISIC_0065150;ISIC_0065704;ISIC_0065900;ISIC_0066247
average_hash,187e7efffffe7e3c,BCN20000,21,assets\bcn_20000_data\ISIC_0054633.jpg;assets\bcn_20000_data\ISIC_0054905.jpg;assets\bcn_20000_data\ISIC_0056024.jpg;assets\bcn_20000_data\ISIC_0056387.jpg;assets\bcn_20000_data\ISIC_0059209.jpg;assets\bcn_20000_data\ISIC_0060054.jpg;assets\bcn_20000_data\ISIC_0060164.jpg;assets\bcn_20000_data\ISIC_0061512.jpg;assets\bcn_20000_data\ISIC_0062891.jpg;assets\bcn_20000_data\ISIC_0063007.jpg,ISIC_0054633;ISIC_0054905;ISIC_0056024;ISIC_0056387;ISIC_0059209;ISIC_0060054;ISIC_0060164;ISIC_0061512;ISIC_0062891;ISIC_0063007
average_hash,187e7effffff7e3c,BCN20000,13,assets\bcn_20000_data\ISIC_0053577.jpg;assets\bcn_20000_data\ISIC_0054227.jpg;assets\bcn_20000_data\ISIC_0057279.jpg;assets\bcn_20000_data\ISIC_0057456.jpg;assets\bcn_20000_data\ISIC_0057885.jpg;assets\bcn_20000_data\ISIC_0058575.jpg;assets\bcn_20000_data\ISIC_0059872.jpg;assets\bcn_20000_data\ISIC_0061511.jpg;assets\bcn_20000_data\ISIC_0063066.jpg;assets\bcn_20000_data\ISIC_0065603.jpg,ISIC_0053577;ISIC_0054227;ISIC_0057279;ISIC_0057456;ISIC_0057885;ISIC_0058575;ISIC_0059872;ISIC_0061511;ISIC_0063066;ISIC_0065603
average_hash,187e7fe7e7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0054948.jpg;assets\bcn_20000_data\ISIC_0057394.jpg;assets\bcn_20000_data\ISIC_0068094.jpg,ISIC_0054948;ISIC_0057394;ISIC_0068094
average_hash,187e7fffff7f3e1c,BCN20000,2,assets\bcn_20000_data\ISIC_0063177.jpg;assets\bcn_20000_data\ISIC_0064179.jpg,ISIC_0063177;ISIC_0064179
average_hash,187e7fffff7f7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0055605.jpg;assets\bcn_20000_data\ISIC_0056231.jpg,ISIC_0055605;ISIC_0056231
average_hash,187e7fffffff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0055969.jpg;assets\bcn_20000_data\ISIC_0056034.jpg;assets\bcn_20000_data\ISIC_0062619.jpg;assets\bcn_20000_data\ISIC_0070907.jpg,ISIC_0055969;ISIC_0056034;ISIC_0062619;ISIC_0070907
average_hash,187efee3e7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0057641.jpg;assets\bcn_20000_data\ISIC_0072337.jpg,ISIC_0057641;ISIC_0072337
average_hash,187efee7e7fe7e38,BCN20000,3,assets\bcn_20000_data\ISIC_0060921.jpg;assets\bcn_20000_data\ISIC_0063445.jpg;assets\bcn_20000_data\ISIC_0068901.jpg,ISIC_0060921;ISIC_0063445;ISIC_0068901
average_hash,187efee7e7fe7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0054771.jpg;assets\bcn_20000_data\ISIC_0070404.jpg;assets\bcn_20000_data\ISIC_0072259.jpg,ISIC_0054771;ISIC_0070404;ISIC_0072259
average_hash,187efee7e7ff7e3c,BCN20000,4,assets\bcn_20000_data\ISIC_0053494.jpg;assets\bcn_20000_data\ISIC_0055881.jpg;assets\bcn_20000_data\ISIC_0066499.jpg;assets\bcn_20000_data\ISIC_0069598.jpg,ISIC_0053494;ISIC_0055881;ISIC_0066499;ISIC_0069598
average_hash,187efee7fffe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0064826.jpg;assets\bcn_20000_data\ISIC_0071507.jpg,ISIC_0064826;ISIC_0071507
average_hash,187efeefe7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0067286.jpg;assets\bcn_20000_data\ISIC_0071632.jpg,ISIC_0067286;ISIC_0071632
average_hash,187efeefefff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0054960.jpg;assets\bcn_20000_data\ISIC_0059980.jpg;assets\bcn_20000_data\ISIC_0065032.jpg,ISIC_0054960;ISIC_0059980;ISIC_0065032
average_hash,187efeeffffe7e3c,BCN20000,5,assets\bcn_20000_data\ISIC_0053706.jpg;assets\bcn_20000_data\ISIC_0053910.jpg;assets\bcn_20000_data\ISIC_0058675.jpg;assets\bcn_20000_data\ISIC_0062685.jpg;assets\bcn_20000_data\ISIC_0072766.jpg,ISIC_0053706;ISIC_0053910;ISIC_0058675;ISIC_0062685;ISIC_0072766
average_hash,187efeffe7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0071646.jpg;assets\bcn_20000_data\ISIC_0072102.jpg,ISIC_0071646;ISIC_0072102
average_hash,187efeffe7ff7e3c,BCN20000,3,assets\bcn_20000_data\ISIC_0054283.jpg;assets\bcn_20000_data\ISIC_0059384.jpg;assets\bcn_20000_data\ISIC_0060928.jpg,ISIC_0054283;ISIC_0059384;ISIC_0060928
average_hash,187efeffeffe7e38,BCN20000,5,assets\bcn_20000_data\ISIC_0060892.jpg;assets\bcn_20000_data\ISIC_0062097.jpg;assets\bcn_20000_data\ISIC_0062294.jpg;assets\bcn_20000_data\ISIC_0065447.jpg;assets\bcn_20000_data\ISIC_0067119.jpg,ISIC_0060892;ISIC_0062097;ISIC_0062294;ISIC_0065447;ISIC_0067119
average_hash,187efefff7fe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0069317.jpg;assets\bcn_20000_data\ISIC_0072853.jpg,ISIC_0069317;ISIC_0072853
average_hash,187efefffefe7e38,BCN20000,2,assets\bcn_20000_data\ISIC_0054451.jpg;assets\bcn_20000_data\ISIC_0066297.jpg,ISIC_0054451;ISIC_0066297
average_hash,187efefffefe7e3c,BCN20000,2,assets\bcn_20000_data\ISIC_0053781.jpg;assets\bcn_20000_data\ISIC_0071301.jpg,ISIC_0053781;ISIC_0071301
average_hash,187efefffffe7c18,BCN20000,3,assets\bcn_20000_data\ISIC_0054966.jpg;assets\bcn_20000_data\ISIC_0056374.jpg;assets\bcn_20000_data\ISIC_0059508.jpg,ISIC_0054966;ISIC_0056374;ISIC_0059508
average_hash,187efefffffe7e38,BCN20000,11,assets\bcn_20000_data\ISIC_0056367.jpg;assets\bcn_20000_data\ISIC_0058130.jpg;assets\bcn_20000_data\ISIC_0058898.jpg;assets\bcn_20000_data\ISIC_0059431.jpg;assets\bcn_20000_data\ISIC_0064454.jpg;assets\bcn_20000_data\ISIC_0064840.jpg;assets\bcn_20000_data\ISIC_0066307.jpg;assets\bcn_20000_data\ISIC_0066608.jpg;assets\bcn_20000_data\ISIC_0069467.jpg;assets\bcn_20000_data\ISIC_0069934.jpg,ISIC_0056367;ISIC_0058130;ISIC_0058898;ISIC_0059431;ISIC_0064454;ISIC_0064840;ISIC_0066307;ISIC_0066608;ISIC_0069467;ISIC_0069934
