hash_type,hash_value,dataset_a_count,dataset_b_count,dataset_a_sample_paths,dataset_b_sample_paths,dataset_a_sample_image_ids,dataset_b_sample_image_ids
average_hash,1c7effefefef7e3c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065365.jpg,assets\bcn_20000_data\ISIC_0065365.jpg,ISIC_0065365,ISIC_0065365
average_hash,1c7efff6f67eff7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064722.jpg,assets\bcn_20000_data\ISIC_0064722.jpg,ISIC_0064722,ISIC_0064722
average_hash,1c7efffce0e57f3e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055487.jpg,assets\bcn_20000_data\ISIC_0055487.jpg,ISIC_0055487,ISIC_0055487
average_hash,1c7efffef8480000,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0072684.jpg,assets\bcn_20000_data\ISIC_0072684.jpg,ISIC_0072684,ISIC_0072684
average_hash,1c7effff9f870200,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066161.jpg,assets\bcn_20000_data\ISIC_0066161.jpg,ISIC_0066161,ISIC_0066161
average_hash,1c7effffe7273e3c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055067.jpg,assets\bcn_20000_data\ISIC_0055067.jpg,ISIC_0055067,ISIC_0055067
average_hash,1c7effffefff7e3c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0065719.jpg,assets\bcn_20000_data\ISIC_0065719.jpg,ISIC_0065719,ISIC_0065719
average_hash,1c7effffffff7e30,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068316.jpg,assets\bcn_20000_data\ISIC_0068316.jpg,ISIC_0068316,ISIC_0068316
average_hash,1c88f8f8f0c0c0c0,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060211.jpg,assets\bcn_20000_data\ISIC_0060211.jpg,ISIC_0060211,ISIC_0060211
average_hash,1c9cfcfe7c7cdc1c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063246.jpg,assets\bcn_20000_data\ISIC_0063246.jpg,ISIC_0063246,ISIC_0063246
average_hash,1cdefff7f7ff7e38,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062910.jpg,assets\bcn_20000_data\ISIC_0062910.jpg,ISIC_0062910,ISIC_0062910
average_hash,1cfee7c7c7e7ffce,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0067202.jpg,assets\bcn_20000_data\ISIC_0067202.jpg,ISIC_0067202,ISIC_0067202
average_hash,1d05c38383c7c3f0,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061150.jpg,assets\bcn_20000_data\ISIC_0061150.jpg,ISIC_0061150,ISIC_0061150
average_hash,1e0e0f070f8f7777,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062728.jpg,assets\bcn_20000_data\ISIC_0062728.jpg,ISIC_0062728,ISIC_0062728
average_hash,1e0f070301e3fffa,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062232.jpg,assets\bcn_20000_data\ISIC_0062232.jpg,ISIC_0062232,ISIC_0062232
average_hash,1e0f96f646c7f333,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0058172.jpg,assets\bcn_20000_data\ISIC_0058172.jpg,ISIC_0058172,ISIC_0058172
average_hash,1e0fc74787ff3f1a,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065557.jpg,assets\bcn_20000_data\ISIC_0065557.jpg,ISIC_0065557,ISIC_0065557
average_hash,1e0fffe7e7ff7a18,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056609.jpg,assets\bcn_20000_data\ISIC_0056609.jpg,ISIC_0056609,ISIC_0056609
average_hash,1e1c5cfeff1e9c7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071205.jpg,assets\bcn_20000_data\ISIC_0071205.jpg,ISIC_0071205,ISIC_0071205
average_hash,1e1d2723277f7fff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0054033.jpg,assets\bcn_20000_data\ISIC_0054033.jpg,ISIC_0054033,ISIC_0054033
average_hash,1e1f000011013f7f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070984.jpg,assets\bcn_20000_data\ISIC_0070984.jpg,ISIC_0070984,ISIC_0070984
average_hash,1e1f1f8fc3c7ef7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0054550.jpg,assets\bcn_20000_data\ISIC_0054550.jpg,ISIC_0054550,ISIC_0054550
average_hash,1e1f23010303ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068019.jpg,assets\bcn_20000_data\ISIC_0068019.jpg,ISIC_0068019,ISIC_0068019
average_hash,1e1fb1e4c6fd7c7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061482.jpg,assets\bcn_20000_data\ISIC_0061482.jpg,ISIC_0061482,ISIC_0061482
average_hash,1e1fffe7e7ffff7e,2,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053575.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0061310.jpg,assets\bcn_20000_data\ISIC_0053575.jpg;assets\bcn_20000_data\ISIC_0061310.jpg,ISIC_0053575;ISIC_0061310,ISIC_0053575;ISIC_0061310
average_hash,1e3ef3c7c7e7e766,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0073084.jpg,assets\bcn_20000_data\ISIC_0073084.jpg,ISIC_0073084,ISIC_0073084
average_hash,1e3f0f0f477fff7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066253.jpg,assets\bcn_20000_data\ISIC_0066253.jpg,ISIC_0066253,ISIC_0066253
average_hash,1e3f0f677670c43e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0066958.jpg,assets\bcn_20000_data\ISIC_0066958.jpg,ISIC_0066958,ISIC_0066958
average_hash,1e3f1f07072fffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072945.jpg,assets\bcn_20000_data\ISIC_0072945.jpg,ISIC_0072945,ISIC_0072945
average_hash,1e3f2f2f6f3f1e00,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058214.jpg,assets\bcn_20000_data\ISIC_0058214.jpg,ISIC_0058214,ISIC_0058214
average_hash,1e3f370741ff7f3e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066931.jpg,assets\bcn_20000_data\ISIC_0066931.jpg,ISIC_0066931,ISIC_0066931
average_hash,1e3f3fffe7e7ff7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061028.jpg,assets\bcn_20000_data\ISIC_0061028.jpg,ISIC_0061028,ISIC_0061028
average_hash,1e3f4f474f4d4e7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057931.jpg,assets\bcn_20000_data\ISIC_0057931.jpg,ISIC_0057931,ISIC_0057931
average_hash,1e3f78381808e6ff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0065176.jpg,assets\bcn_20000_data\ISIC_0065176.jpg,ISIC_0065176,ISIC_0065176
average_hash,1e3f7f67277f7e7c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056798.jpg,assets\bcn_20000_data\ISIC_0056798.jpg,ISIC_0056798,ISIC_0056798
average_hash,1e3f7f6f6f7e7c00,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064491.jpg,assets\bcn_20000_data\ISIC_0064491.jpg,ISIC_0064491,ISIC_0064491
average_hash,1e3f7fefc7c7ff3e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0058031.jpg,assets\bcn_20000_data\ISIC_0058031.jpg,ISIC_0058031,ISIC_0058031
average_hash,1e4fe3c783c3c376,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072618.jpg,assets\bcn_20000_data\ISIC_0072618.jpg,ISIC_0072618,ISIC_0072618
average_hash,1e5e6e07055fdfde,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059634.jpg,assets\bcn_20000_data\ISIC_0059634.jpg,ISIC_0059634,ISIC_0059634
average_hash,1e7efcc4c3033774,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071034.jpg,assets\bcn_20000_data\ISIC_0071034.jpg,ISIC_0071034,ISIC_0071034
average_hash,1e7efce4c10333f4,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063901.jpg,assets\bcn_20000_data\ISIC_0063901.jpg,ISIC_0063901,ISIC_0063901
average_hash,1e7efef4c143137f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0059101.jpg,assets\bcn_20000_data\ISIC_0059101.jpg,ISIC_0059101,ISIC_0059101
average_hash,1e7effe7e3e77f7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072832.jpg,assets\bcn_20000_data\ISIC_0072832.jpg,ISIC_0072832,ISIC_0072832
average_hash,1e9fefc0e0f1ff7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0054947.jpg,assets\bcn_20000_data\ISIC_0054947.jpg,ISIC_0054947,ISIC_0054947
average_hash,1edff7e3c3c3e362,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059169.jpg,assets\bcn_20000_data\ISIC_0059169.jpg,ISIC_0059169,ISIC_0059169
average_hash,1f0683b3999487df,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072192.jpg,assets\bcn_20000_data\ISIC_0072192.jpg,ISIC_0072192,ISIC_0072192
average_hash,1f070301f0f83133,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058786.jpg,assets\bcn_20000_data\ISIC_0058786.jpg,ISIC_0058786,ISIC_0058786
average_hash,1f07878707030f7f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068603.jpg,assets\bcn_20000_data\ISIC_0068603.jpg,ISIC_0068603,ISIC_0068603
average_hash,1f0787b393b487df,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0065284.jpg,assets\bcn_20000_data\ISIC_0065284.jpg,ISIC_0065284,ISIC_0065284
average_hash,1f0c83b3999087df,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072532.jpg,assets\bcn_20000_data\ISIC_0072532.jpg,ISIC_0072532,ISIC_0072532
average_hash,1f0f07030307073f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068796.jpg,assets\bcn_20000_data\ISIC_0068796.jpg,ISIC_0068796,ISIC_0068796
average_hash,1f0f0707071f0f0f,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065553.jpg,assets\bcn_20000_data\ISIC_0065553.jpg,ISIC_0065553,ISIC_0065553
average_hash,1f0f1f078780073f,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053613.jpg,assets\bcn_20000_data\ISIC_0053613.jpg,ISIC_0053613,ISIC_0053613
average_hash,1f1f0743030f0f1f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064723.jpg,assets\bcn_20000_data\ISIC_0064723.jpg,ISIC_0064723,ISIC_0064723
average_hash,1f1f07838307ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068513.jpg,assets\bcn_20000_data\ISIC_0068513.jpg,ISIC_0068513,ISIC_0068513
average_hash,1f1f0f87c70f0f07,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063448.jpg,assets\bcn_20000_data\ISIC_0063448.jpg,ISIC_0063448,ISIC_0063448
average_hash,1f1f1c58f8e0e3ff,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0064164.jpg,assets\bcn_20000_data\ISIC_0064164.jpg,ISIC_0064164,ISIC_0064164
average_hash,1f1f87c3c1c7cfff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069693.jpg,assets\bcn_20000_data\ISIC_0069693.jpg,ISIC_0069693,ISIC_0069693
average_hash,1f1f8f0181c8f97e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0068406.jpg,assets\bcn_20000_data\ISIC_0068406.jpg,ISIC_0068406,ISIC_0068406
average_hash,1f3f5f4703060767,1,1,assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0055516.jpg,assets\bcn_20000_data\ISIC_0055516.jpg,ISIC_0055516,ISIC_0055516
average_hash,1f3fffc78383c7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062106.jpg,assets\bcn_20000_data\ISIC_0062106.jpg,ISIC_0062106,ISIC_0062106
average_hash,1f7f7df8e747c707,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055153.jpg,assets\bcn_20000_data\ISIC_0055153.jpg,ISIC_0055153,ISIC_0055153
average_hash,1f7fc181c1ff071f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059482.jpg,assets\bcn_20000_data\ISIC_0059482.jpg,ISIC_0059482,ISIC_0059482
average_hash,1f8383030383c3ff,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0055801.jpg,assets\bcn_20000_data\ISIC_0055801.jpg,ISIC_0055801,ISIC_0055801
average_hash,1f87b772b0b89c0c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053949.jpg,assets\bcn_20000_data\ISIC_0053949.jpg,ISIC_0053949,ISIC_0053949
average_hash,1fc987070303fb3f,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0064609.jpg,assets\bcn_20000_data\ISIC_0064609.jpg,ISIC_0064609,ISIC_0064609
average_hash,1fffe3c1c1c1e1ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0058469.jpg,assets\bcn_20000_data\ISIC_0058469.jpg,ISIC_0058469,ISIC_0058469
average_hash,2046bf3f3fc7fe7c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056355.jpg,assets\bcn_20000_data\ISIC_0056355.jpg,ISIC_0056355,ISIC_0056355
average_hash,204dcde1c10183ff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059573.jpg,assets\bcn_20000_data\ISIC_0059573.jpg,ISIC_0059573,ISIC_0059573
average_hash,20607cfeeebcb842,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062563.jpg,assets\bcn_20000_data\ISIC_0062563.jpg,ISIC_0062563,ISIC_0062563
average_hash,20607cfefbba7e3c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0069139.jpg,assets\bcn_20000_data\ISIC_0069139.jpg,ISIC_0069139,ISIC_0069139
average_hash,2060e0fcfcfc7e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0073178.jpg,assets\bcn_20000_data\ISIC_0073178.jpg,ISIC_0073178,ISIC_0073178
average_hash,2060f1e0e3ffff7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0068459.jpg,assets\bcn_20000_data\ISIC_0068459.jpg,ISIC_0068459,ISIC_0068459
average_hash,206efdfffffd7c3c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057721.jpg,assets\bcn_20000_data\ISIC_0057721.jpg,ISIC_0057721,ISIC_0057721
average_hash,2078efc7e7ffee7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071661.jpg,assets\bcn_20000_data\ISIC_0071661.jpg,ISIC_0071661,ISIC_0071661
average_hash,2078f4e2e1e3ef7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0067387.jpg,assets\bcn_20000_data\ISIC_0067387.jpg,ISIC_0067387,ISIC_0067387
average_hash,207e7fffcff77e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054760.jpg,assets\bcn_20000_data\ISIC_0054760.jpg,ISIC_0054760,ISIC_0054760
average_hash,207ef8e0ffff7e30,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068660.jpg,assets\bcn_20000_data\ISIC_0068660.jpg,ISIC_0068660,ISIC_0068660
average_hash,20f6b70f3f5b7c2c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064311.jpg,assets\bcn_20000_data\ISIC_0064311.jpg,ISIC_0064311,ISIC_0064311
average_hash,20fdc7a7a7c2fc7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063889.jpg,assets\bcn_20000_data\ISIC_0063889.jpg,ISIC_0063889,ISIC_0063889
average_hash,220307cffe7e3f08,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065530.jpg,assets\bcn_20000_data\ISIC_0065530.jpg,ISIC_0065530,ISIC_0065530
average_hash,22438303c3cfffff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0069149.jpg,assets\bcn_20000_data\ISIC_0069149.jpg,ISIC_0069149,ISIC_0069149
average_hash,2267e3e1e1e3f77e,1,1,assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0066311.jpg,assets\bcn_20000_data\ISIC_0066311.jpg,ISIC_0066311,ISIC_0066311
average_hash,2467e7c3e7ff7f3c,1,1,assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0065452.jpg,assets\bcn_20000_data\ISIC_0065452.jpg,ISIC_0065452,ISIC_0065452
average_hash,246ef7dfcfff7e3c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0059602.jpg,assets\bcn_20000_data\ISIC_0059602.jpg,ISIC_0059602,ISIC_0059602
average_hash,247affffe7c7ff3e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0067688.jpg,assets\bcn_20000_data\ISIC_0067688.jpg,ISIC_0067688,ISIC_0067688
average_hash,247e6763fefffe7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061443.jpg,assets\bcn_20000_data\ISIC_0061443.jpg,ISIC_0061443,ISIC_0061443
average_hash,247e7f3f7fff7e3c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0054253.jpg,assets\bcn_20000_data\ISIC_0054253.jpg,ISIC_0054253,ISIC_0054253
average_hash,26073f78010307c7,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055878.jpg,assets\bcn_20000_data\ISIC_0055878.jpg,ISIC_0055878,ISIC_0055878
average_hash,26074707579f9f1e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056896.jpg,assets\bcn_20000_data\ISIC_0056896.jpg,ISIC_0056896,ISIC_0056896
average_hash,264f1fdbfb3f7e3e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064294.jpg,assets\bcn_20000_data\ISIC_0064294.jpg,ISIC_0064294,ISIC_0064294
average_hash,26677dfdffbf7c38,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063380.jpg,assets\bcn_20000_data\ISIC_0063380.jpg,ISIC_0063380,ISIC_0063380
average_hash,26bf87c7c7cfff7f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064629.jpg,assets\bcn_20000_data\ISIC_0064629.jpg,ISIC_0064629,ISIC_0064629
average_hash,27038161f9f9fb7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071526.jpg,assets\bcn_20000_data\ISIC_0071526.jpg,ISIC_0071526,ISIC_0071526
average_hash,2c3e7c74f0fcf860,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062521.jpg,assets\bcn_20000_data\ISIC_0062521.jpg,ISIC_0062521,ISIC_0062521
average_hash,2c4efff7f3933e3e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069979.jpg,assets\bcn_20000_data\ISIC_0069979.jpg,ISIC_0069979,ISIC_0069979
average_hash,2c6eefcfffff7e38,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059549.jpg,assets\bcn_20000_data\ISIC_0059549.jpg,ISIC_0059549,ISIC_0059549
average_hash,2c72e3ff7f7f7210,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062002.jpg,assets\bcn_20000_data\ISIC_0062002.jpg,ISIC_0062002,ISIC_0062002
average_hash,2c7ef7e3f3ff7e3c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070265.jpg,assets\bcn_20000_data\ISIC_0070265.jpg,ISIC_0070265,ISIC_0070265
average_hash,2c7effe7e3e37e3e,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0069241.jpg,assets\bcn_20000_data\ISIC_0069241.jpg,ISIC_0069241,ISIC_0069241
average_hash,2cfedfff6f7f3e0c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066375.jpg,assets\bcn_20000_data\ISIC_0066375.jpg,ISIC_0066375,ISIC_0066375
average_hash,2e4787070bb77e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061166.jpg,assets\bcn_20000_data\ISIC_0061166.jpg,ISIC_0061166,ISIC_0061166
average_hash,2e4b03030383ff7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0065606.jpg,assets\bcn_20000_data\ISIC_0065606.jpg,ISIC_0065606,ISIC_0065606
average_hash,2effffefc7c8f078,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055822.jpg,assets\bcn_20000_data\ISIC_0055822.jpg,ISIC_0055822,ISIC_0055822
average_hash,3010c0c081c3ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063873.jpg,assets\bcn_20000_data\ISIC_0063873.jpg,ISIC_0063873,ISIC_0063873
average_hash,301a3d3c1f0f0f0f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0072437.jpg,assets\bcn_20000_data\ISIC_0072437.jpg,ISIC_0072437,ISIC_0072437
average_hash,3047cf8380c0793e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069096.jpg,assets\bcn_20000_data\ISIC_0069096.jpg,ISIC_0069096,ISIC_0069096
average_hash,3058feffffbf7e7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0067013.jpg,assets\bcn_20000_data\ISIC_0067013.jpg,ISIC_0067013,ISIC_0067013
average_hash,3062c3fff7f77f3e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057485.jpg,assets\bcn_20000_data\ISIC_0057485.jpg,ISIC_0057485,ISIC_0057485
average_hash,3062e0e0e1fbfe7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063545.jpg,assets\bcn_20000_data\ISIC_0063545.jpg,ISIC_0063545,ISIC_0063545
average_hash,306edeffff7e3c18,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0072132.jpg,assets\bcn_20000_data\ISIC_0072132.jpg,ISIC_0072132,ISIC_0072132
average_hash,3070f0c0eceefe7c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053789.jpg,assets\bcn_20000_data\ISIC_0053789.jpg,ISIC_0053789,ISIC_0053789
average_hash,3078cbd981c37e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0062857.jpg,assets\bcn_20000_data\ISIC_0062857.jpg,ISIC_0062857,ISIC_0062857
average_hash,3078f0f2fffe7e3c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059541.jpg,assets\bcn_20000_data\ISIC_0059541.jpg,ISIC_0059541,ISIC_0059541
average_hash,3078f8feeffffe7c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056569.jpg,assets\bcn_20000_data\ISIC_0056569.jpg,ISIC_0056569,ISIC_0056569
average_hash,307acf9f9fbf7f7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0059991.jpg,assets\bcn_20000_data\ISIC_0059991.jpg,ISIC_0059991,ISIC_0059991
average_hash,307affffffff7e3c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0069866.jpg,assets\bcn_20000_data\ISIC_0069866.jpg,ISIC_0069866,ISIC_0069866
average_hash,307c4eff773e1c18,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069729.jpg,assets\bcn_20000_data\ISIC_0069729.jpg,ISIC_0069729,ISIC_0069729
average_hash,307c7c7c38000000,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059978.jpg,assets\bcn_20000_data\ISIC_0059978.jpg,ISIC_0059978,ISIC_0059978
average_hash,307c7c7c78100000,2,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053489.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061032.jpg,assets\bcn_20000_data\ISIC_0053489.jpg;assets\bcn_20000_data\ISIC_0061032.jpg,ISIC_0053489;ISIC_0061032,ISIC_0053489;ISIC_0061032
average_hash,307cf0cbfafe7c38,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063543.jpg,assets\bcn_20000_data\ISIC_0063543.jpg,ISIC_0063543,ISIC_0063543
average_hash,307edf9f87e3723c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063426.jpg,assets\bcn_20000_data\ISIC_0063426.jpg,ISIC_0063426,ISIC_0063426
average_hash,307effe783c7fd7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0069713.jpg,assets\bcn_20000_data\ISIC_0069713.jpg,ISIC_0069713,ISIC_0069713
average_hash,30f6e76f67871f18,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0070159.jpg,assets\bcn_20000_data\ISIC_0070159.jpg,ISIC_0070159,ISIC_0070159
average_hash,30fcfcecececdc38,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0055203.jpg,assets\bcn_20000_data\ISIC_0055203.jpg,ISIC_0055203,ISIC_0055203
average_hash,31f8ccc6c7cffe7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057002.jpg,assets\bcn_20000_data\ISIC_0057002.jpg,ISIC_0057002,ISIC_0057002
average_hash,347e3effe7fe7e3c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055619.jpg,assets\bcn_20000_data\ISIC_0055619.jpg,ISIC_0055619,ISIC_0055619
average_hash,347e7ef7ff7f7238,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056532.jpg,assets\bcn_20000_data\ISIC_0056532.jpg,ISIC_0056532,ISIC_0056532
average_hash,347ebbfffdfc7270,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0060460.jpg,assets\bcn_20000_data\ISIC_0060460.jpg,ISIC_0060460,ISIC_0060460
average_hash,347ef7e3e3fffe7c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0068790.jpg,assets\bcn_20000_data\ISIC_0068790.jpg,ISIC_0068790,ISIC_0068790
average_hash,347effffe6e4fe3a,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0053875.jpg,assets\bcn_20000_data\ISIC_0053875.jpg,ISIC_0053875,ISIC_0053875
average_hash,34fef7c3c3e3fe7c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066228.jpg,assets\bcn_20000_data\ISIC_0066228.jpg,ISIC_0066228,ISIC_0066228
average_hash,363efefefefc8c0c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057618.jpg,assets\bcn_20000_data\ISIC_0057618.jpg,ISIC_0057618,ISIC_0057618
average_hash,36fefe3e1f0b0006,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063593.jpg,assets\bcn_20000_data\ISIC_0063593.jpg,ISIC_0063593,ISIC_0063593
